area_type,location,size,total_sqft,bath,balcony,price
2,Hoysalanagar,3.0,840.0,2.0,2.0,35.0
1,Kanakpura Road,2.0,1339.0,2.0,2.0,63.0
1,Haralur Road,2.0,1315.0,2.0,1.0,85.0
1,Raja Rajeshwari Nagar,2.0,1250.0,2.0,2.0,68.0
1,Bisuvanahalli,2.0,850.0,2.0,1.0,27.0
1,7th Phase JP Nagar,3.0,1600.0,2.0,2.0,110.0
2,Electronic City,2.0,1250.0,2.0,1.0,62.0
1,Motappa Layout,3.0,1312.0,2.0,1.0,56.5
1,Kadugodi,4.0,3000.0,4.0,0.0,134.0
2,Electronic City Phase II,2.0,1300.0,2.0,2.0,28.0
2,Whitefield,3.0,1990.0,3.0,3.0,98.0
1,Medahalli,2.0,760.0,2.0,2.0,38.5
1,Kadugodi,3.0,1614.0,2.0,2.0,59.0
4,Judicial Layout,4.0,1500.0,3.0,2.0,162.0
1,Basava Nagar,3.0,1182.0,2.0,1.0,60.1
1,Avalahalli,2.0,1053.0,2.0,1.0,46.29
2,6th Phase JP Nagar,1.0,750.0,1.0,1.0,105.0
1,Gubbalala,3.0,2000.0,3.0,3.0,125.0
2,Electronic City Phase II,3.0,1940.0,4.0,3.0,116.0
1,Hennur Road,3.0,1590.0,3.0,2.0,105.0
1,Chennammana Kere,2.0,1035.0,2.0,2.0,52.79
1,Raja Rajeshwari Nagar,3.0,1260.0,2.0,1.0,62.0
1,Thanisandra,3.0,1702.0,3.0,2.0,107.0
1,Bisuvanahalli,3.0,1080.0,2.0,2.0,65.0
2,Kasavanhalli,2.0,1189.0,2.0,1.0,45.0
1,Tumkur Road,2.0,1035.0,2.0,1.0,39.0
1,Hennur Road,2.0,1200.0,2.0,1.0,36.0
4,Michael Palaya,3.0,1200.0,3.0,0.0,200.0
1,Yelahanka,2.0,1330.0,2.0,1.0,93.65
1,Kaggalipura,3.0,1210.0,2.0,1.0,65.0
2,Chikkalasandra,3.0,1350.0,2.0,2.0,54.2
1,Kaval Byrasandra,3.0,1900.0,2.0,2.0,65.0
1,Ambedkar Nagar,3.0,1935.0,4.0,2.0,125.0
1,Doddanakundi Industrial Area 2,3.0,1410.0,3.0,3.0,90.0
1,Narayanapura,2.0,1469.0,2.0,2.0,99.14
1,Varthur,2.0,986.0,2.0,1.0,30.0
1,RBI Layout,3.0,1460.0,2.0,2.0,87.0
1,Chandapura,3.0,1345.0,2.0,2.0,39.5
1,Panathur,2.0,980.0,2.0,1.0,57.0
2,Kudlu Gate,2.0,1164.0,2.0,2.0,75.0
1,Subramanyapura,2.0,929.0,1.0,2.0,51.0
2,Kundalahalli,2.0,1065.0,2.0,1.0,70.0
1,Budigere,2.0,1172.0,2.0,0.0,56.725
1,Electronic City,2.0,1020.0,2.0,1.0,30.27
1,Gunjur,3.0,1362.0,3.0,1.0,62.63
1,Yeshwanthpur,1.0,672.0,1.0,1.0,36.85
1,Brookefield,3.0,1746.0,3.0,3.0,115.0
1,Guni Agrahara,3.0,1200.0,2.0,2.0,120.0
1,Ganga Nagar,2.0,1250.0,2.0,2.0,65.0
1,Thanisandra,2.0,1188.0,2.0,1.0,39.0
1,Marathahalli,2.0,1170.0,2.0,2.0,85.0
1,BEL Road,3.0,1800.0,3.0,2.0,150.0
4,Madavara,2.0,1000.0,2.0,1.0,35.0
1,Kasturi Nagar,4.0,2507.0,4.0,2.0,155.0
1,Babusapalaya,2.0,1061.0,2.0,1.0,34.0
1,KR Puram,2.0,1290.0,2.0,2.0,69.0
1,Sarjapur,2.0,1200.0,2.0,1.0,42.6
1,Bharathi Nagar,2.0,1120.0,2.0,2.0,39.29
1,Electronic City,1.0,418.0,1.0,1.0,12.0
1,Sarjapur,3.0,1333.0,3.0,1.0,50.0
1,Thanisandra,1.0,747.0,1.0,0.0,34.355
1,Thanisandra,3.0,2030.0,4.0,1.0,125.0
1,Balagere,2.0,1012.0,2.0,1.0,70.0
3,Kudlu,3.0,1245.0,2.0,1.0,60.0
1,7th Phase JP Nagar,3.0,1765.0,3.0,2.0,118.0
1,Gottigere,2.0,1110.0,2.0,2.0,36.25
2,Akash Nagar,2.0,967.0,2.0,1.0,47.8
1,Sarjapur,2.0,1044.0,2.0,2.0,36.0
1,Brookefield,3.0,1518.0,3.0,3.0,80.0
1,KR Puram,3.0,1300.0,2.0,2.0,57.0
1,Seetharampalya,3.0,1798.0,3.0,3.0,73.0
3,KR Puram,2.0,867.0,2.0,0.0,36.38
1,Singasandra,2.0,1179.0,2.0,2.0,56.0
1,Cambridge Layout,3.0,2098.0,3.0,1.0,210.0
2,Haralur Road,3.0,1976.0,3.0,2.0,92.0
2,5th Phase JP Nagar,2.0,1190.0,2.0,2.0,61.8
1,cooketown,3.0,1800.0,3.0,3.0,192.0
1,Jakkur,3.0,1761.0,3.0,1.0,84.52
1,Cooke Town,3.0,1700.0,3.0,3.0,120.0
2,Ramamurthy Nagar,4.0,900.0,4.0,1.0,70.0
1,Electronic City,2.0,1128.0,2.0,1.0,64.8
2,Electronic City,3.0,1220.0,2.0,1.0,35.25
1,Shauhardha Layout,1.0,509.0,1.0,1.0,20.0
1,Ambedkar Nagar,3.0,1852.0,4.0,2.0,122.0
1,Varthur,2.0,1045.0,2.0,1.0,40.65
1,Kaverappa Layout,4.0,3535.0,4.0,2.0,215.0
1,Omkar Nagar,4.0,1800.0,3.0,2.0,82.0
1,Hebbal Kempapura,3.0,1436.0,2.0,2.0,75.0
1,Kothanur,2.0,1140.0,2.0,2.0,56.0
1,Balagere,1.0,645.0,1.0,1.0,55.0
3,Bhoopsandra,3.0,2050.0,3.0,2.0,135.0
1,Sarjapur  Road,2.0,1335.0,2.0,1.0,95.0
4,Thirumenahalli,2.0,2100.0,1.0,1.0,200.0
1,Thanisandra,2.0,1140.0,2.0,1.0,59.0
1,Thanisandra,1.0,663.0,1.0,1.0,46.0
1,Victoria Layout,2.0,1276.0,2.0,0.0,146.0
1,Kanakpura Road,3.0,1450.0,3.0,3.0,60.9
1,Kodichikkanahalli,3.0,1400.0,3.0,3.0,66.0
1,Divya Unnathi Layout,2.0,1339.0,2.0,1.0,53.56
2,Electronic City,3.0,1220.0,2.0,1.0,35.23
2,Harohalli,2.0,1305.0,2.0,2.0,52.0
2,Green Glen Layout,3.0,1740.0,3.0,3.0,80.0
1,Anekal,2.0,680.0,1.0,1.0,21.0
1,Bannerghatta Road,2.0,1154.0,2.0,2.0,47.0
2,Munnekollal,2.0,1200.0,2.0,2.0,40.0
1,Hennur,2.0,1155.0,2.0,2.0,54.5
1,Sarjapur  Road,3.0,1525.0,2.0,3.0,63.0
2,Giri Nagar,1.0,600.0,1.0,1.0,125.0
1,Hebbal,4.0,2470.0,5.0,2.0,192.0
1,Padmanabhanagar,2.0,1100.0,2.0,1.0,60.0
1,Hormavu,2.0,1250.0,2.0,2.0,65.0
1,Kothanur,2.0,1400.0,2.0,1.0,70.0
1,Ittamadu,3.0,1600.0,3.0,2.0,100.0
2,Electronic City,2.0,1060.0,2.0,1.0,55.0
1,Horamavu Banaswadi,2.0,1272.0,2.0,2.0,50.0
1,Kanakpura Road,2.0,1296.0,2.0,2.0,105.0
1,Karuna Nagar,3.0,1945.0,3.0,3.0,115.0
1,Chandapura,3.0,1033.0,2.0,2.0,30.47
1,Gunjur Palya,2.0,1235.0,2.0,2.0,52.76
1,2nd Phase JP Nagar,2.0,850.0,2.0,1.0,42.5
1,Subramanyapura,3.0,1880.0,3.0,2.0,110.0
1,Kenchenahalli,2.0,1060.0,2.0,2.0,52.0
1,Hennur Road,3.0,2041.0,3.0,3.0,138.0
2,Hulimavu,2.0,1050.0,2.0,2.0,125.0
2,"Electronic city phase 1, ",2.0,1150.0,2.0,1.0,39.0
1,LB Shastri Nagar,2.0,1184.0,2.0,1.0,62.0
2,Sarjapur  Road,3.0,1680.0,3.0,2.0,126.0
1,Thanisandra,3.0,1411.0,3.0,2.0,100.0
4,Hosa Road,5.0,900.0,5.0,0.0,55.0
1,Kanakpura Road,2.0,900.0,2.0,2.0,41.0
1,Thanisandra,3.0,1702.0,3.0,2.0,120.0
1,Yelahanka,2.0,1185.0,2.0,2.0,45.0
1,Kanakpura Road,3.0,1300.0,3.0,1.0,64.0
1,Lavakusha Nagar,3.0,1545.0,3.0,2.0,65.0
1,6th Phase JP Nagar,3.0,1515.0,2.0,2.0,135.0
1,Jigani,3.0,1300.0,3.0,3.0,55.0
1,JP Nagar,2.0,1107.0,2.0,1.0,57.0
1,Old Madras Road,3.0,1720.0,3.0,2.0,106.0
1,Kuvempu Nagar,3.0,1540.0,3.0,2.0,150.0
1,Bannerghatta Road,2.0,1000.0,2.0,1.0,44.5
1,Electronic City,1.0,710.0,1.0,1.0,40.42
4,Domlur Layout,2.0,900.0,2.0,2.0,160.0
2,Bannerghatta Road,2.0,1250.0,2.0,0.0,48.0
2,Kaggadasapura,5.0,2400.0,4.0,3.0,130.0
1,Hegde Nagar,3.0,1585.0,3.0,1.0,104.0
4,Vasanth nagar,4.0,875.0,4.0,0.0,150.0
4,Kammasandra,4.0,1200.0,6.0,3.0,60.0
1,Kaggadasapura,3.0,1485.0,2.0,2.0,70.0
2,Hennur Road,3.0,1100.0,2.0,1.0,78.0
1,8th Phase JP Nagar,2.0,1245.0,2.0,1.0,59.0
2,Hennur Road,4.0,1880.0,4.0,0.0,154.0
2,Anathanagar,2.0,1050.0,2.0,2.0,45.0
4,Vishveshwarya Layout,4.0,600.0,4.0,2.0,95.0
1,Bannerghatta Road,3.0,1640.0,3.0,2.0,105.0
1,Basavanapura,2.0,1165.0,2.0,1.0,65.0
2,Kengeri Satellite Town,2.0,1110.0,2.0,1.0,43.0
1,vinayakanagar,7.0,1200.0,5.0,2.0,200.0
2,Uttarahalli,4.0,4500.0,4.0,0.0,150.0
4,Jaraganahalli Jp Nagar Post,4.0,600.0,4.0,3.0,65.0
4,adigondanhalli,2.0,1200.0,1.0,0.0,42.0
1,Jalahalli,3.0,1704.0,3.0,2.0,94.36
2,7th Phase JP Nagar,3.0,1275.0,2.0,2.0,88.0
1,Sarjapur  Road,3.0,1222.0,2.0,1.0,68.0
1,Electronic City,2.0,1000.0,2.0,1.0,29.95
1,Yelahanka,3.0,1517.0,3.0,2.0,71.28
1,Horamavu Agara,2.0,1166.0,2.0,1.0,37.29
2,Electronic City,2.0,870.0,2.0,2.0,24.0
1,5th Phase JP Nagar,5.0,4000.0,5.0,2.0,170.0
1,Whitefield,3.0,1345.0,3.0,1.0,58.0
4,Dommasandra,3.0,900.0,3.0,1.0,75.0
1,EPIP Zone,4.0,3800.0,5.0,2.0,170.0
1,Chandapura,3.0,971.0,2.0,2.0,38.0
2,EPIP Zone,2.0,1810.0,2.0,2.0,65.0
2,"Whitefield, ",2.0,1300.0,2.0,1.0,58.0
1,Thanisandra,2.0,1185.0,2.0,2.0,45.0
1,Pattandur Agrahara,2.0,1350.0,2.0,3.0,68.0
1,Budigere,3.0,1590.0,3.0,0.0,76.16
1,Thyagaraja Nagar,7.0,3000.0,6.0,3.0,180.0
4,Brookefield,4.0,1560.0,3.0,2.0,149.0
1,Off Bannergatta Road,3.0,1645.0,3.0,2.0,87.0
2,Kengeri Satellite Town,2.0,1170.0,2.0,3.0,50.0
2,Hulimavu,3.0,1320.0,2.0,2.0,65.0
1,Bhoganhalli,3.0,1610.0,3.0,2.0,84.53
1,Frazer Town,3.0,1870.0,3.0,3.0,180.0
1,Sarjapur  Road,3.0,1510.0,2.0,1.0,110.0
2,Kammagondahalli,6.0,2700.0,7.0,3.0,110.0
1,Kanakapura  Rod,3.0,1305.0,2.0,1.0,45.68
1,Mahadevpura,3.0,1500.0,2.0,1.0,70.0
1,Indira Nagar,2.0,1149.0,2.0,1.0,130.0
2,Thanisandra,4.0,1948.0,4.0,2.0,129.0
4,Margondanahalli,3.0,1448.0,3.0,1.0,70.0
1,Sarjapur  Road,2.0,1242.0,2.0,1.0,78.0
1,Sonnenahalli,2.0,1268.0,2.0,1.0,58.0
1,Ramamurthy Nagar,2.0,1101.0,2.0,1.0,50.0
1,Kallumantapa,2.0,1255.0,2.0,3.0,65.0
1,Sarjapur  Road,3.0,984.0,3.0,2.0,140.0
1,Hosa Road,2.0,1089.0,2.0,1.0,32.67
2,Byrathi Village,2.0,800.0,1.0,3.0,95.0
4,Thanisandra,8.0,3600.0,9.0,3.0,125.0
4,Krishna Nagar,4.0,1650.0,2.0,1.0,140.0
1,Kaggalipura,2.0,950.0,2.0,1.0,45.0
1,HBR Layout,2.0,1068.0,2.0,1.0,43.0
2,Yelahanka New Town,2.0,860.0,1.0,2.0,31.0
1,Yelahanka,3.0,1756.0,3.0,2.0,66.73
1,Whitefield,2.0,1205.0,2.0,1.0,41.0
1,Banashankari,3.0,1800.0,3.0,2.0,125.0
2,Hormavu,3.0,1604.0,3.0,0.0,68.0
1,Old Airport Road,4.0,2732.0,4.0,3.0,204.0
1,Ananth Nagar,2.0,1010.0,2.0,2.0,38.0
2,Nagarbhavi,2.0,1250.0,3.0,0.0,170.0
1,Doddakallasandra,2.0,1010.0,2.0,1.0,41.0
1,Yelahanka,2.0,1050.0,2.0,2.0,33.1
1,Harlur,3.0,1710.0,3.0,2.0,85.0
1,Mysore Road,3.0,1249.0,3.0,2.0,115.0
2,Attibele,1.0,410.0,1.0,1.0,10.0
1,Bannerghatta Road,3.0,1656.0,2.0,1.0,62.93
1,Naganathapura,3.0,1451.0,3.0,1.0,68.0
1,Giri Nagar,6.0,1200.0,3.0,0.0,175.0
1,JP Nagar,2.0,1250.0,2.0,2.0,93.0
2,Sonnenahalli,3.0,1340.0,2.0,3.0,42.0
1,Abbaiah Reddy Layout,2.0,1100.0,2.0,2.0,38.5
1, Devarachikkanahalli,3.0,1700.0,3.0,1.0,71.0
4,Yelahanka,6.0,1200.0,5.0,0.0,150.0
1,KR Puram,2.0,1096.0,2.0,1.0,43.0
2,"Sarjapur Road, ",3.0,1936.0,3.0,2.0,139.0
1,Nehru Nagar,3.0,1269.0,2.0,2.0,63.0
1,Panathur,3.0,1586.0,3.0,1.0,125.0
1,Rajaji Nagar,2.0,1376.0,2.0,1.0,124.0
1,Kanakpura Road,3.0,1452.0,3.0,3.0,56.5
1,Hosa Road,3.0,1538.0,3.0,1.0,107.0
1,Hosur Road,3.0,1427.0,2.0,1.0,130.0
2,Upadhyaya Layout,2.0,935.0,2.0,0.0,40.0
2,Ashwath Nagar,2.0,1220.0,2.0,3.0,65.0
1,Harlur,2.0,1197.0,2.0,1.0,77.0
1,Varthur,2.0,674.0,1.0,1.0,19.9
2,Kengeri,1.0,410.0,1.0,1.0,15.0
2,Thanisandra,3.0,1573.0,3.0,1.0,90.0
1,Dodda Nekkundi,2.0,1135.0,2.0,2.0,58.0
2,Huskur,3.0,1400.0,2.0,1.0,40.43
1,Agrahara Dasarahalli,1.0,1200.0,1.0,0.0,65.0
4,Ittamadu,3.0,1800.0,3.0,0.0,95.0
2,Avalahalli,3.0,2045.0,3.0,2.0,108.0
1,Sonnenahalli,2.0,1268.0,2.0,1.0,56.0
1,Yelahanka,3.0,1600.0,3.0,3.0,100.0
1,Thanisandra,2.0,1056.0,2.0,2.0,70.0
1,KR Puram,2.0,1204.0,2.0,2.0,58.0
1,Tejaswini Nagar,3.0,1410.0,2.0,1.0,54.0
2,Hennur Road,2.0,1460.0,2.0,1.0,80.3
1,Dodda Nekkundi,2.0,1100.0,2.0,1.0,41.18
1,Govindapura,2.0,1310.0,2.0,1.0,88.0
1,Sector 2 HSR Layout,3.0,1600.0,3.0,2.0,90.0
1,Lottegolla Halli,2.0,1250.0,2.0,2.0,55.0
1,Sarjapur  Road,3.0,1665.0,3.0,2.0,74.93
1,Singasandra,2.0,1416.0,2.0,2.0,67.0
2,Munnekollal,10.0,7200.0,10.0,3.0,200.0
2,Jigani,3.0,1231.0,3.0,2.0,58.0
1,Yelahanka,3.0,1664.0,3.0,0.0,73.95
2,TC Palaya,3.0,2000.0,3.0,1.0,76.0
2,Rajiv Nagar,2.0,972.0,2.0,2.0,43.0
1,Bellandur,2.0,1185.0,2.0,1.0,47.39
2,Green Glen Layout,3.0,1750.0,3.0,2.0,81.0
1,Balagere,2.0,1007.0,2.0,1.0,68.0
1,Rajaji Nagar,3.0,1700.0,3.0,2.0,200.0
1,Whitefield,2.0,1250.0,2.0,2.0,85.0
1,Telecom Layout,2.0,1200.0,2.0,1.0,54.0
1,Horamavu Agara,2.0,994.0,2.0,1.0,42.28
1,Ramamurthy Nagar,2.0,1150.0,2.0,2.0,40.0
1,Thanisandra,2.0,1220.0,2.0,2.0,46.0
1,Hennur Gardens,2.0,1441.0,2.0,1.0,115.0
1,RPC layout,6.0,1300.0,6.0,3.0,150.0
1,Thigalarapalya,2.0,1400.0,2.0,2.0,105.0
2,Tindlu,3.0,1371.0,3.0,1.0,65.0
4,Magadi Road,5.0,1200.0,4.0,1.0,130.0
1,Judicial Layout,2.0,900.0,2.0,1.0,40.0
1,Kodipalya,1.0,418.0,1.0,1.0,17.0
4,Vishwapriya Nagar,3.0,1200.0,3.0,1.0,80.0
2,ISRO Layout,2.0,1200.0,2.0,3.0,43.0
1,Talaghattapura,2.0,1062.0,2.0,1.0,42.48
1,Kanakpura Road,2.0,1120.0,2.0,1.0,51.0
1,Bannerghatta Road,2.0,1012.0,2.0,1.0,44.0
4,Postal Colony,3.0,1500.0,2.0,1.0,200.0
1,Kadabagere,2.0,675.0,2.0,2.0,13.5
1,Kanakpura Road,2.0,1430.0,2.0,2.0,78.0
1,Channasandra,3.0,1195.0,2.0,1.0,56.0
1,Old Madras Road,3.0,2640.0,5.0,1.0,150.0
1,Hennur Road,3.0,1570.0,3.0,0.0,75.99
4,Kammanahalli,6.0,782.0,4.0,2.0,85.0
2,Sonnenahalli,2.0,1011.0,2.0,1.0,59.0
1,7th Phase JP Nagar,3.0,1450.0,2.0,1.0,102.0
1,Sarjapur  Road,2.0,1129.0,2.0,1.0,69.0
1,Sarjapura - Attibele Road,2.0,1126.0,2.0,1.0,36.0
1,Sarjapur  Road,3.0,1180.0,2.0,2.0,45.0
4,1st Block HRBR Layout,3.0,600.0,4.0,2.0,125.0
4,Bannerghatta,4.0,940.0,4.0,2.0,45.0
1,Hennur Road,3.0,1933.0,3.0,2.0,140.0
2,TC Palaya,2.0,1082.0,2.0,2.0,64.0
1,Anwar Layout,1.0,610.0,1.0,0.0,28.0
4,Raja Rajeshwari Nagar,4.0,1560.0,4.0,1.0,160.0
1,Kathriguppe,3.0,1300.0,3.0,3.0,77.99
2,Kudlu Gate,4.0,3850.0,6.0,0.0,205.0
2,CV Raman Nagar,2.0,1125.0,2.0,1.0,46.0
4,Bileshivale,6.0,2400.0,7.0,2.0,107.0
1,Kengeri Satellite Town,2.0,778.0,2.0,0.0,25.0
1,Battarahalli,4.0,2500.0,3.0,1.0,65.0
2,Dodda Nekkundi Extension,3.0,1864.0,3.0,2.0,120.0
1,Whitefield,2.0,1115.0,2.0,1.0,51.91
1,Kengeri,1.0,400.0,1.0,1.0,25.0
1,Rajaji Nagar,2.0,1200.0,2.0,1.0,70.0
1,Ananth Nagar,2.0,992.0,2.0,2.0,24.8
2,Jakkasandra Extension,2.0,950.0,2.0,3.0,57.0
4,R.T. Nagar,4.0,1500.0,4.0,3.0,185.0
1,Bellandur,2.0,1200.0,2.0,1.0,62.0
2,GM Palaya,3.0,1735.0,3.0,2.0,70.0
2,BTM 2nd Stage,3.0,1750.0,3.0,3.0,172.0
1,Jalahalli,3.0,1470.0,2.0,3.0,102.0
1,Bannerghatta Road,3.0,1527.0,3.0,2.0,115.0
2,Singapura Village,2.0,985.0,2.0,1.0,45.0
2,Chandapura,4.0,3300.0,4.0,2.0,135.0
1,Whitefield,2.0,1277.0,2.0,1.0,77.0
1,Nallurhalli,2.0,1100.0,2.0,1.0,62.0
1,Whitefield,3.0,1820.0,3.0,2.0,140.0
1,Puttanahalli,4.0,1530.0,3.0,3.0,87.0
1,Banashankari,3.0,1886.0,3.0,2.0,205.0
4,Chandra Layout,3.0,1200.0,2.0,0.0,190.0
1,Jakkur,3.0,1880.0,4.0,2.0,110.0
1,Hennur,2.0,1255.0,2.0,2.0,52.35
1,Somasundara Palya,2.0,1140.0,2.0,2.0,46.0
2,Electronic City Phase II,2.0,1025.0,2.0,1.0,29.6
4,Akshaya Vana,4.0,1200.0,4.0,2.0,165.0
1,Sarjapur  Road,3.0,1850.0,3.0,2.0,140.0
1,Kaikondrahalli,2.0,1250.0,2.0,1.0,78.0
1,Kamakya Layout,4.0,2400.0,3.0,1.0,108.0
1,Jalahalli,2.0,1244.0,2.0,2.0,88.0
4,Kumaraswami Layout,4.0,623.0,4.0,1.0,75.0
1,Kengeri Satellite Town,2.0,1025.0,2.0,1.0,28.57
1,Sarjapur  Road,2.0,1034.0,2.0,1.0,38.0
1,Kengeri Satellite Town,3.0,1191.0,2.0,2.0,33.34
1,Kasavanhalli,3.0,1719.0,3.0,2.0,71.0
1,Hosa Road,3.0,1470.0,2.0,2.0,84.22
1,Yelahanka,2.0,1140.0,2.0,1.0,50.66
1,Harlur,3.0,1753.0,3.0,2.0,125.0
4,BTM 1st Stage,6.0,600.0,6.0,2.0,80.0
4,2nd Stage Nagarbhavi,4.0,600.0,3.0,1.0,84.0
1,Old Madras Road,3.0,2990.0,3.0,2.0,170.0
1,Bannerghatta Road,3.0,1660.0,3.0,2.0,85.0
1,Electronic City,3.0,1275.0,3.0,3.0,63.43
1,Bommasandra Industrial Area,3.0,1365.0,3.0,1.0,52.81
4,"MEI layout, Bagalgunte",3.0,1200.0,2.0,0.0,90.0
1,Banashankari Stage VI,3.0,1392.0,3.0,1.0,69.46
1,Whitefield,2.0,1245.0,2.0,1.0,59.76
2,Rayasandra,5.0,1200.0,3.0,1.0,65.0
1,Yeshwanthpur,2.0,1162.0,2.0,2.0,64.08
1,Singasandra,3.0,1476.0,2.0,1.0,73.0
2,KR Puram,1.0,700.0,1.0,1.0,21.5
2,Gnana Bharathi,6.0,3600.0,6.0,1.0,170.0
2,Jigani,2.0,943.0,2.0,2.0,48.0
4,Pai Layout,2.0,1150.0,2.0,1.0,170.0
1,Sarjapur  Road,2.0,1113.0,2.0,1.0,44.5
1,Varthur,3.0,1615.0,3.0,2.0,69.43
1,Keshava Nagar,2.0,1279.0,2.0,3.0,100.0
2,Sompura,3.0,1350.0,3.0,1.0,65.0
1,SRINIVASAPURA,3.0,1525.0,3.0,2.0,68.63
1,Rajaji Nagar,2.0,1357.0,2.0,1.0,123.0
1,Ardendale,3.0,1778.0,3.0,2.0,92.0
1,Bisuvanahalli,2.0,845.0,2.0,2.0,32.0
2,Sidedahalli,2.0,900.0,2.0,0.0,25.0
1,Varthur,2.0,1210.0,2.0,1.0,64.15
1,Electronic City Phase II,2.0,829.0,2.0,1.0,22.8
1,Sarjapur  Road,3.0,1879.0,3.0,2.0,155.0
1,Hosur Road,3.0,1250.0,2.0,2.0,50.0
2,Jeevanhalli,4.0,1200.0,2.0,2.0,35.0
1,Marathahalli,3.0,1108.0,2.0,1.0,60.0
1,Kanakpura Road,3.0,1401.0,3.0,2.0,69.0
2,Ramamurthy Nagar Extension,2.0,1185.0,2.0,1.0,42.66
1,Green Glen Layout,3.0,1751.0,3.0,2.0,115.0
1,Bannerghatta Road,3.0,1880.0,3.0,2.0,96.5
1,Whitefield,3.0,1322.0,3.0,0.0,40.985
1,Channasandra,2.0,1175.0,2.0,2.0,38.0
2,Jalahalli,2.0,1407.0,2.0,1.0,98.49
1,Yelachenahalli,2.0,1000.0,2.0,2.0,50.0
1,Electronic City,3.0,1518.0,3.0,3.0,75.0
1,Tumkur Road,2.0,1027.0,2.0,1.0,67.0
2,HSR Layout,2.0,1145.0,2.0,2.0,46.0
1,Rajaji Nagar,2.0,1260.0,2.0,2.0,113.0
1,Begur Road,3.0,1500.0,2.0,3.0,47.25
1,Varthur,3.0,1737.0,2.0,1.0,57.32
4,Byrathi Village,3.0,1600.0,4.0,1.0,120.0
2,Hegde Nagar,3.0,1500.0,3.0,2.0,135.0
4,Sabari Nagar,2.0,1120.0,2.0,0.0,60.0
1,Hennur Road,2.0,1030.0,2.0,1.0,46.5
2,Gubbalala,6.0,2500.0,6.0,1.0,88.0
1,Kammasandra,2.0,1057.0,2.0,1.0,35.0
1,Thanisandra,2.0,1460.0,2.0,2.0,38.5
1,Hormavu,2.0,1075.0,2.0,1.0,53.7
1,Mysore Road,3.0,1080.0,2.0,1.0,60.0
1,Singasandra,2.0,1140.0,2.0,1.0,45.0
1,Whitefield,2.0,1074.0,2.0,1.0,42.8
1,Sarjapur  Road,4.0,2425.0,5.0,1.0,175.0
1,Sarjapur  Road,2.0,1323.0,2.0,2.0,74.0
1,Kalena Agrahara,2.0,900.0,2.0,1.0,40.0
1,Sarjapura - Attibele Road,1.0,740.0,1.0,1.0,23.65
4,Arishinakunte,1.0,41382.0,1.0,0.0,170.0
1,Bannerghatta Road,3.0,1550.0,3.0,2.0,96.0
1,Gunjur,3.0,1588.0,2.0,3.0,90.0
2,R.T. Nagar,9.0,3600.0,8.0,2.0,165.0
2,"Thanisandra Main Road, ",2.0,1308.0,2.0,1.0,86.0
1,Hennur,3.0,1340.0,2.0,2.0,54.27
1,Thanisandra,3.0,1719.0,3.0,2.0,135.0
2,Electronic City,1.0,1090.0,2.0,1.0,31.48
4,Sarvabhouma Nagar,5.0,1500.0,5.0,2.0,210.0
1,Jakkur,3.0,1660.0,3.0,2.0,104.0
1,Nagavara,2.0,1247.0,2.0,1.0,58.56
1,Thanisandra,3.0,1595.0,3.0,2.0,96.0
1,Kaggadasapura,2.0,1175.0,2.0,2.0,50.0
1,Old Airport Road,2.0,1184.0,2.0,1.0,78.0
1,Byrasandra,2.0,1100.0,2.0,2.0,55.0
4,Kaval Byrasandra,2.0,935.0,2.0,0.0,78.0
2,Yelahanka,2.0,1200.0,2.0,2.0,60.0
1,Neelamangala,2.0,1000.0,2.0,1.0,45.0
2,Uttarahalli,2.0,1000.0,2.0,0.0,52.0
1,Yelahanka,3.0,1705.0,3.0,2.0,85.0
2,Tumkur Road,3.0,1060.0,2.0,2.0,58.3
1,Kammagondahalli,3.0,1347.0,2.0,2.0,55.0
1,Varthur,2.0,1402.0,2.0,2.0,95.0
1,Whitefield,3.0,2280.0,4.0,2.0,125.0
1,Whitefield ECC Road,2.0,1225.0,2.0,2.0,71.05
1,5th Phase JP Nagar,2.0,1080.0,2.0,1.0,53.0
2,Begur Road,2.0,1100.0,2.0,2.0,42.6
1,Bannerghatta Road,2.0,1200.0,2.0,2.0,78.0
4,Maruthi nagar kogilu,2.0,1200.0,3.0,0.0,78.0
1,Kothanur,3.0,1581.0,3.0,3.0,76.0
1,Whitefield,4.0,2882.0,5.0,1.0,200.0
4,TC Palaya,5.0,1440.0,5.0,2.0,97.0
1,Abbigere,2.0,985.0,2.0,1.0,38.92
2,Sarjapur,2.0,950.0,2.0,2.0,35.0
1,Jai Bheema Nagar,2.0,1339.0,2.0,2.0,55.0
1,Ayappa Nagar,3.0,1449.0,3.0,1.0,72.0
4,Chikkasandra,4.0,1200.0,4.0,2.0,180.0
1,Brindavan Layout,2.0,1100.0,2.0,2.0,38.68
1,Hoskote,2.0,1004.0,2.0,0.0,28.095
2,Kaval Byrasandra,3.0,2700.0,3.0,2.0,200.0
1,Billamaranahalli,2.0,1100.0,2.0,3.0,55.0
2,Electronic City,2.0,1140.0,2.0,1.0,32.92
2,Chandapura,2.0,800.0,1.0,2.0,30.0
2,Chikkabanavar,5.0,2000.0,4.0,0.0,65.0
4,Prasanti Nagar,4.0,1200.0,4.0,1.0,190.0
2,3rd Block Hrbr Layout,2.0,1300.0,2.0,3.0,95.0
1,Kanakpura Road,2.0,1220.0,2.0,2.0,60.0
